identifier,compound_name,wyckoff
ABABIQ,"6-(3-Carboxy-1-cyclopropyl-6-fluoro-8-methoxy-4-oxo-1,4-dihydroquinolin-7-yl)octahydro-1H-pyrrolo[3,4-b]pyridin-1-ium chloride monohydrate",A21BCD27E3F5_aP116_1_42a_2a_2a_54a_6a_10a:C-Cl-F-H-N-O
ABABIQ,"6-(3-Carboxy-1-cyclopropyl-6-fluoro-8-methoxy-4-oxo-1,4-dihydroquinolin-7-yl)octahydro-1H-pyrrolo[3,4-b]pyridin-1-ium chloride monohydrate",A21BCD27E3F5_aP116_1_42a_2a_2a_54a_6a_10a:C-Cl-F-H-N-O
ABABIQ,"6-(3-Carboxy-1-cyclopropyl-6-fluoro-8-methoxy-4-oxo-1,4-dihydroquinolin-7-yl)octahydro-1H-pyrrolo[3,4-b]pyridin-1-ium chloride monohydrate",A21BCD27E3F5_aP116_1_42a_2a_2a_54a_6a_10a:C-Cl-F-H-N-O
ABABIQ,"6-(3-Carboxy-1-cyclopropyl-6-fluoro-8-methoxy-4-oxo-1,4-dihydroquinolin-7-yl)octahydro-1H-pyrrolo[3,4-b]pyridin-1-ium chloride monohydrate",A21BCD27E3F5_aP116_1_42a_2a_2a_54a_6a_10a:C-Cl-F-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABIR,2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23B25CD3_mP208_14_23e_25e_e_3e:C-H-N-O
ABABOV,"5,11-Dihydro-11-methyl-6H-indolo(3,2-c)quinolin-6-one",A16B12C2D_mP124_14_16e_12e_2e_e:C-H-N-O
ABABOW,"2-(4-Chlorophenyl)-3,5-dimethyl-1λ6,2-thiazine-1,1-dione",A12BC12DE2F_mP116_14_12e_e_12e_e_2e_e:C-Cl-H-N-O-S
ABABOW,"2-(4-Chlorophenyl)-3,5-dimethyl-1λ6,2-thiazine-1,1-dione",A12BC12DE2F_mP116_14_12e_e_12e_e_2e_e:C-Cl-H-N-O-S
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABOX,3-chloro-2-hydroxy-6-(2-oxo-2-phenylethyl)-2-phenyloctahydro-4H-quinolizin-4-one,A23BC24DE3_mP208_14_23e_e_24e_e_3e:C-Cl-H-N-O
ABABUC,"(E)-1-(1-Benzyl-5-methyl-1H-1,2,3-triazol-4-yl)-3-(4-fluorophenyl)prop-2-en-1-one",A19BC16D3E_mP320_14_38e_2e_32e_6e_2e:C-F-H-N-O
ABABUC,"(E)-1-(1-Benzyl-5-methyl-1H-1,2,3-triazol-4-yl)-3-(4-fluorophenyl)prop-2-en-1-one",A19BC16D3E_mP320_14_38e_2e_32e_6e_2e:C-F-H-N-O
ABABUC,"(E)-1-(1-Benzyl-5-methyl-1H-1,2,3-triazol-4-yl)-3-(4-fluorophenyl)prop-2-en-1-one",A19BC16D3E_mP320_14_38e_2e_32e_6e_2e:C-F-H-N-O
ABABUC,"(E)-1-(1-Benzyl-5-methyl-1H-1,2,3-triazol-4-yl)-3-(4-fluorophenyl)prop-2-en-1-one",A19BC16D3E_mP320_14_38e_2e_32e_6e_2e:C-F-H-N-O
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABABUD,"N-(2,6-diisopropylphenyl)-1-(6-(1-naphthyl)pyridin-2-yl)ethanimine",A29B30C2_mP244_14_29e_30e_2e:C-H-N
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAI,"1,2,3,4,6,7-Hexahydro-5H-benzo(f)cyclopenta(c)isoquinolin-5-one",A16B15CD_aP132_2_32i_30i_2i_2i:C-H-N-O
ABACAJ,"5-Hydroxy-3-methyl-5-phenyl-4,5-dihydro-1H-pyrazole-1-carbothioamide",A11B13C3DE_mP116_14_11e_13e_3e_e_e:C-H-N-O-S
ABACAJ,"5-Hydroxy-3-methyl-5-phenyl-4,5-dihydro-1H-pyrazole-1-carbothioamide",A11B13C3DE_mP116_14_11e_13e_3e_e_e:C-H-N-O-S
ABACAJ,"5-Hydroxy-3-methyl-5-phenyl-4,5-dihydro-1H-pyrazole-1-carbothioamide",A11B13C3DE_mP116_14_11e_13e_3e_e_e:C-H-N-O-S
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACAK,"1-(6-(1-naphthyl)pyridin-2-yl)-N-(2,4,6-triisopropylphenyl)ethanimine",A16B18C_aP140_2_32i_36i_2i:C-H-N
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEM,"5,8,9,10-Tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A15B13CD_oP480_19_60a_52a_4a_4a:C-H-N-O
ABACEN,"(3,4-Dihydroxy-5-oxotetrahydrofuran-2-yl)methyl acetate",A7B10C6_mP46_4_7a_10a_6a:C-H-O
ABACEN,"(3,4-Dihydroxy-5-oxotetrahydrofuran-2-yl)methyl acetate",A7B10C6_mP46_4_7a_10a_6a:C-H-O
ABACEN,"(3,4-Dihydroxy-5-oxotetrahydrofuran-2-yl)methyl acetate",A7B10C6_mP46_4_7a_10a_6a:C-H-O
ABACEN,"(3,4-Dihydroxy-5-oxotetrahydrofuran-2-yl)methyl acetate",A7B10C6_mP46_4_7a_10a_6a:C-H-O
ABACEN,"(3,4-Dihydroxy-5-oxotetrahydrofuran-2-yl)methyl acetate",A7B10C6_mP46_4_7a_10a_6a:C-H-O
ABACIQ,"1,2,3,4-Tetrahydro-5H-(1)benzofuro(2,3-d)cyclopenta(b)pyridin-5-one",A14B11CD2_aP56_2_14i_11i_i_2i:C-H-N-O
ABACIQ,"1,2,3,4-Tetrahydro-5H-(1)benzofuro(2,3-d)cyclopenta(b)pyridin-5-one",A14B11CD2_aP56_2_14i_11i_i_2i:C-H-N-O
ABACIQ,"1,2,3,4-Tetrahydro-5H-(1)benzofuro(2,3-d)cyclopenta(b)pyridin-5-one",A14B11CD2_aP56_2_14i_11i_i_2i:C-H-N-O
ABACOX,"3,4-Dimethylanilinium 4-methylbenzenesulfonate",A15B19CD3E_mP156_14_15e_19e_e_3e_e:C-H-N-O-S
ABACOX,"3,4-Dimethylanilinium 4-methylbenzenesulfonate",A15B19CD3E_mP156_14_15e_19e_e_3e_e:C-H-N-O-S
ABACOX,"3,4-Dimethylanilinium 4-methylbenzenesulfonate",A15B19CD3E_mP156_14_15e_19e_e_3e_e:C-H-N-O-S
ABACUC,"5-Methoxy-10-methyl-1,2,3,10-tetrahydrocyclopenta(5,6)pyrido(4,3-b)indole",A16B19C2D_aP76_2_16i_19i_2i_i:C-H-N-O
ABACUC,"5-Methoxy-10-methyl-1,2,3,10-tetrahydrocyclopenta(5,6)pyrido(4,3-b)indole",A16B19C2D_aP76_2_16i_19i_2i_i:C-H-N-O
ABACUC,"5-Methoxy-10-methyl-1,2,3,10-tetrahydrocyclopenta(5,6)pyrido(4,3-b)indole",A16B19C2D_aP76_2_16i_19i_2i_i:C-H-N-O
ABACUC,"5-Methoxy-10-methyl-1,2,3,10-tetrahydrocyclopenta(5,6)pyrido(4,3-b)indole",A16B19C2D_aP76_2_16i_19i_2i_i:C-H-N-O
ABACUC,"5-Methoxy-10-methyl-1,2,3,10-tetrahydrocyclopenta(5,6)pyrido(4,3-b)indole",A16B19C2D_aP76_2_16i_19i_2i_i:C-H-N-O
ABACUD,"5-((2-(5-(Biphenyl-4-yl)-1,3,4-oxadiazol-2-yl)-3-thienyl)sulfonyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridine",A25B19C3D3E3_aP106_2_25i_19i_3i_3i_3i:C-H-N-O-S
ABACUD,"5-((2-(5-(Biphenyl-4-yl)-1,3,4-oxadiazol-2-yl)-3-thienyl)sulfonyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridine",A25B19C3D3E3_aP106_2_25i_19i_3i_3i_3i:C-H-N-O-S
ABACUD,"5-((2-(5-(Biphenyl-4-yl)-1,3,4-oxadiazol-2-yl)-3-thienyl)sulfonyl)-4,5,6,7-tetrahydrothieno[3,2-c]pyridine",A25B19C3D3E3_aP106_2_25i_19i_3i_3i_3i:C-H-N-O-S
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADAK,4-(bis(4-fluorophenyl)methyl)piperazin-1-ium 2-(2-phenylethyl)benzoate,A16BC16DE_mP280_4_64a_4a_64a_4a_4a:C-F-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEN,"11-Methoxy-5,8,9,10-tetrahydro-(2)benzopyrano(3,4-b)cyclopenta(e)pyridine",A16B15CD2_oP272_19_32a_30a_2a_4a:C-H-N-O
ABADEO,"(E)-4,4'-(1,2-Phenylenebis(methylylidenenitrilo))bis(1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one)",A15B14C3D_mP132_4_30a_28a_6a_2a:C-H-N-O
ABADEO,"(E)-4,4'-(1,2-Phenylenebis(methylylidenenitrilo))bis(1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one)",A15B14C3D_mP132_4_30a_28a_6a_2a:C-H-N-O
ABADEO,"(E)-4,4'-(1,2-Phenylenebis(methylylidenenitrilo))bis(1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one)",A15B14C3D_mP132_4_30a_28a_6a_2a:C-H-N-O
ABADEO,"(E)-4,4'-(1,2-Phenylenebis(methylylidenenitrilo))bis(1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one)",A15B14C3D_mP132_4_30a_28a_6a_2a:C-H-N-O
ABADIS,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_mP124_14_15e_12e_2e_2e:C-H-N-O
ABADIS01,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_oP124_19_15a_12a_2a_2a:C-H-N-O
ABADIS02,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_mP496_14_60e_48e_8e_8e:C-H-N-O
ABADIS02,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_mP496_14_60e_48e_8e_8e:C-H-N-O
ABADIS02,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_mP496_14_60e_48e_8e_8e:C-H-N-O
ABADIS02,4-(1H-Benzimidazol-1-ylmethyl)benzoic acid,A15B12C2D2_mP496_14_60e_48e_8e_8e:C-H-N-O
ABADOX,4-(Phenylsulfonyl)azetidin-2-one,A9B9CD3E_mP92_14_9e_9e_e_3e_e:C-H-N-O-S
ABADOX,4-(Phenylsulfonyl)azetidin-2-one,A9B9CD3E_mP92_14_9e_9e_e_3e_e:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUD,"trans-3-Methyl-4-(phenylsulfonyl)azetidin-2-one bis(3,3-dimethyl-4-(phenylsulfonyl)azetidin-2-one)",A32B37C3D9E3_mP168_4_32a_37a_3a_9a_3a:C-H-N-O-S
ABADUE,"(2E)-1-(Pyridin-2-yl)-3-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",A17B17CD4_oF624_43_17b_17b_b_4b:C-H-N-O
ABADUE,"(2E)-1-(Pyridin-2-yl)-3-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",A17B17CD4_oF624_43_17b_17b_b_4b:C-H-N-O
ABADUE,"(2E)-1-(Pyridin-2-yl)-3-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",A17B17CD4_oF624_43_17b_17b_b_4b:C-H-N-O
ABAFAL,"3-(Acetoxymethyl)-1,4-diphenylazetidin-2-one",A18B17CD3_aP78_1_36a_34a_2a_6a:C-H-N-O
ABAFAL,"3-(Acetoxymethyl)-1,4-diphenylazetidin-2-one",A18B17CD3_aP78_1_36a_34a_2a_6a:C-H-N-O
ABAFAL,"3-(Acetoxymethyl)-1,4-diphenylazetidin-2-one",A18B17CD3_aP78_1_36a_34a_2a_6a:C-H-N-O
ABAFAL,"3-(Acetoxymethyl)-1,4-diphenylazetidin-2-one",A18B17CD3_aP78_1_36a_34a_2a_6a:C-H-N-O
ABAFAL,"3-(Acetoxymethyl)-1,4-diphenylazetidin-2-one",A18B17CD3_aP78_1_36a_34a_2a_6a:C-H-N-O
